R1,R2,R3,Rmax1,Rmax2,Rmax3,Rmax1-R1,Rmax2-R2,Rmax3-R3,(Rmax1-R1)/Rmax1,(Rmax2-R2)/Rmax2,(Rmax3-R3)/Rmax3,(Rmax1-R1)/Rmax1*100,(Rmax2-R2)/Rmax2*100,(Rmax3-R3)/Rmax3*100
52151.6914,68213.8516,210828.125,439861.43799999997,546426.687,511025.469,387709.74659999995,478212.83540000004,300197.344,0.881436091244716,0.8751637626366517,0.5874410615726082,88.1436091244716,87.51637626366518,58.74410615726082
52189.2578,68207.7891,202970.703,439861.43799999997,546426.687,511025.469,387672.18019999994,478218.89790000004,308054.76599999995,0.8813506861676744,0.8751748574461554,0.6028168549070887,88.13506861676744,87.51748574461554,60.28168549070887
52214.0625,115520.211,207191.71899999998,439861.43799999997,546426.687,511025.469,387647.37549999997,430906.476,303833.75,0.8812942940908587,0.7885897344541666,0.5945569613087132,88.12942940908587,78.85897344541665,59.45569613087132
52429.4258,118559.92199999999,205739.65600000002,439861.43799999997,546426.687,511025.469,387432.0122,427866.765,305285.81299999997,0.8808046778585761,0.7830268454659133,0.5973984302531895,88.0804677858576,78.30268454659132,59.73984302531895
52424.8789,113763.664,210185.203,439861.43799999997,546426.687,511025.469,387436.55909999995,432663.02300000004,300840.26599999995,0.880815014977512,0.7918043413571417,0.588699163250511,88.0815014977512,79.18043413571418,58.86991632505109
52272.9414,140805.234,211132.953,439861.43799999997,546426.687,511025.469,387588.49659999995,405621.45300000004,299892.51599999995,0.8811604362553828,0.742316330168552,0.5868445590135547,88.11604362553828,74.2316330168552,58.68445590135547
52393.8125,153302.297,215557.875,439861.43799999997,546426.687,511025.469,387467.62549999997,393124.39,295467.594,0.8808856426736822,0.7194458092051422,0.5781856520344977,88.08856426736821,71.94458092051423,57.818565203449765
52027.3828,152037.063,217566.813,439861.43799999997,546426.687,511025.469,387834.05519999994,394389.62400000007,293458.65599999996,0.8817186997874543,0.7217612781053646,0.5742544624522422,88.17186997874543,72.17612781053646,57.42544624522422
52433.9727,147007.406,217303.891,439861.43799999997,546426.687,511025.469,387427.4653,399419.2810000001,293721.578,0.8807943407396399,0.7309659108944656,0.5747689612706954,88.079434073964,73.09659108944656,57.476896127069544
52111.207,148479.594,209656.266,439861.43799999997,546426.687,511025.469,387750.23099999997,397947.093,301369.203,0.8815281302290473,0.7282717013417025,0.5897342134233235,88.15281302290472,72.82717013417025,58.97342134233236
52128.7383,149200.047,213671.75,439861.43799999997,546426.687,511025.469,387732.6997,397226.64,297353.719,0.8814882738140823,0.7269532207163227,0.5818765150431279,88.14882738140824,72.69532207163228,58.18765150431279
52437.0547,149502.469,211412.03100000002,439861.43799999997,546426.687,511025.469,387424.3833,396924.218,299613.43799999997,0.8807873339876636,0.7263997667815224,0.5862984453324771,88.07873339876636,72.63997667815224,58.62984453324771
52440.2461,147615.625,211105.0,439861.43799999997,546426.687,511025.469,387421.1919,398811.06200000003,299920.469,0.880780078521,0.7298528265329765,0.5868992588312658,88.0780078521,72.98528265329765,58.689925883126584
52193.0977,143671.828,211270.5,439861.43799999997,546426.687,511025.469,387668.3403,402754.85900000005,299754.969,0.8813419563730885,0.7370702576977175,0.5865754002174791,88.13419563730885,73.70702576977175,58.65754002174791
52104.6719,145279.312,220381.28100000002,439861.43799999997,546426.687,511025.469,387756.76609999995,401147.375,290644.18799999997,0.8815429874077754,0.7341284467681938,0.5687469717874276,88.15429874077753,73.41284467681938,56.874697178742764
52404.0234,146471.297,222102.891,439861.43799999997,546426.687,511025.469,387457.41459999996,399955.39,288922.578,0.880862428772399,0.7319470287877795,0.5653780398956985,88.0862428772399,73.19470287877795,56.537803989569845
51987.2148,146629.75,211448.297,439861.43799999997,546426.687,511025.469,387874.22319999995,399796.93700000003,299577.172,0.8818100194543537,0.7316570484413402,0.5862274782237908,88.18100194543537,73.16570484413401,58.62274782237908
52316.0742,141737.344,211597.875,439861.43799999997,546426.687,511025.469,387545.36379999993,404689.343,299427.594,0.8810623762840515,0.740610502063564,0.5859347765698152,88.10623762840515,74.0610502063564,58.59347765698152
52003.8086,146603.734,223687.688,439861.43799999997,546426.687,511025.469,387857.6294,399822.95300000004,287337.78099999996,0.8817722943923991,0.7317046595859255,0.5622768304724162,88.17722943923991,73.17046595859254,56.22768304724162
52038.9805,145086.578,220952.875,439861.43799999997,546426.687,511025.469,387822.45749999996,401340.10900000005,290072.594,0.8816923330751263,0.734481163801577,0.5676284482799427,88.16923330751263,73.4481163801577,56.76284482799427
52104.6563,146431.328,212591.922,439861.43799999997,546426.687,511025.469,387756.78169999993,399995.35900000005,298433.547,0.8815430228734894,0.7320201749223864,0.5839895760655327,88.15430228734894,73.20201749223864,58.39895760655327
52130.1328,145061.531,224815.672,439861.43799999997,546426.687,511025.469,387731.30519999994,401365.1560000001,286209.797,0.8814851034975245,0.7345270016067134,0.560069535399223,88.14851034975246,73.45270016067134,56.0069535399223
52125.1992,141854.984,223457.25,439861.43799999997,546426.687,511025.469,387736.23879999993,404571.70300000004,287568.219,0.8814963197569503,0.7403952124322215,0.5627277629874843,88.14963197569503,74.03952124322215,56.272776298748425
52252.8711,146361.766,219479.25,439861.43799999997,546426.687,511025.469,387608.5669,400064.92100000003,291546.219,0.8812060649426604,0.7321474783679444,0.5705121108161441,88.12060649426604,73.21474783679443,57.051211081614404
52238.9766,143101.453,212980.453,439861.43799999997,546426.687,511025.469,387622.4614,403325.23400000005,298045.01599999995,0.8812376532993557,0.7381140848269002,0.5832292793218883,88.12376532993557,73.81140848269003,58.322927932188826
52297.918,141999.781,222044.797,439861.43799999997,546426.687,511025.469,387563.51999999996,404426.9060000001,288980.672,0.881103653373679,0.7401302235445174,0.5654917211181113,88.1103653373679,74.01302235445173,56.54917211181113
52337.1563,142419.547,226074.266,439861.43799999997,546426.687,511025.469,387524.28169999993,404007.14,284951.203,0.8810144473269329,0.739362021679589,0.5576066561958383,88.1014447326933,73.9362021679589,55.760665619583826
52396.0586,146699.594,224998.21899999998,439861.43799999997,546426.687,511025.469,387465.3794,399727.093,286027.25,0.880880536292886,0.7315292289155708,0.5597123183697915,88.0880536292886,73.15292289155708,55.97123183697915
52387.4258,146853.781,214544.187,439861.43799999997,546426.687,511025.469,387474.0122,399572.9060000001,296481.282,0.8809001624734379,0.7312470556548788,0.5801692870223657,88.0900162473438,73.12470556548789,58.01692870223657
52349.3008,142863.906,214681.453,439861.43799999997,546426.687,511025.469,387512.1372,403562.7810000001,296344.01599999995,0.8809868374958572,0.738548812862063,0.579900678101036,88.09868374958572,73.8548812862063,57.9900678101036
51984.3164,147022.641,221193.96899999998,439861.43799999997,546426.687,511025.469,387877.12159999995,399404.04600000003,289831.5,0.8818166088021564,0.7309380297525623,0.5671566635752161,88.18166088021565,73.09380297525622,56.71566635752161
52035.3242,143133.453,225861.625,439861.43799999997,546426.687,511025.469,387826.11379999993,403293.23400000005,285163.844,0.8817006454655385,0.7380555225334374,0.5580227626580389,88.17006454655385,73.80555225334375,55.80227626580388
52066.2461,146722.203,221324.125,439861.43799999997,546426.687,511025.469,387795.1919,399704.48400000005,289701.344,0.8816303462819125,0.7314878528251678,0.5669019678547568,88.16303462819126,73.14878528251678,56.69019678547568
52333.6563,146023.094,223847.484,439861.43799999997,546426.687,511025.469,387527.78169999993,400403.593,287177.985,0.8810224043781714,0.7327672724008079,0.5619641337289198,88.10224043781713,73.27672724008079,56.19641337289198
51951.7617,144561.703,227495.03100000002,439861.43799999997,546426.687,511025.469,387909.67629999993,401864.98400000005,283530.43799999997,0.8818906200638574,0.7354417226697422,0.5548264327310856,88.18906200638574,73.54417226697421,55.48264327310856
52305.9531,146291.219,218717.062,439861.43799999997,546426.687,511025.469,387555.4849,400135.468,292308.407,0.8810853860301343,0.732276584434098,0.5720035981220342,88.10853860301343,73.22765844340981,57.200359812203416
52066.8125,148235.094,219200.187,439861.43799999997,546426.687,511025.469,387794.62549999997,398191.593,291825.282,0.8816290586036778,0.7287191538651917,0.5710581951444773,88.16290586036779,72.87191538651918,57.10581951444773
52049.918,148410.609,231557.672,439861.43799999997,546426.687,511025.469,387811.51999999996,398016.07800000004,279467.797,0.881667467290006,0.7283979488359067,0.5468764551928821,88.16674672900061,72.83979488359067,54.68764551928821
52339.5,147848.047,228770.453,439861.43799999997,546426.687,511025.469,387521.93799999997,398578.64,282255.01599999995,0.8810091190580793,0.729427477615126,0.552330623662125,88.10091190580793,72.9427477615126,55.23306236621251
51928.6289,149436.891,232313.21899999998,439861.43799999997,546426.687,511025.469,387932.80909999995,396989.79600000003,278712.25,0.8819432111709687,0.7265197792215445,0.5453979633253857,88.19432111709688,72.65197792215446,54.53979633253857
52330.1602,149650.25,221560.953,439861.43799999997,546426.687,511025.469,387531.2778,396776.43700000003,289464.51599999995,0.8810303525629815,0.726129316959953,0.5664385310705521,88.10303525629814,72.6129316959953,56.64385310705521
52009.0938,145524.531,223404.625,439861.43799999997,546426.687,511025.469,387852.34419999993,400902.1560000001,287620.844,0.8817602787903402,0.7336796784231735,0.5628307421992699,88.17602787903402,73.36796784231736,56.28307421992699
52095.8477,149995.328,232935.28100000002,439861.43799999997,546426.687,511025.469,387765.5903,396431.35900000005,278090.18799999997,0.881563048725358,0.7254977994879669,0.5441806815307673,88.1563048725358,72.54977994879668,54.418068153076725
52195.1211,148271.922,235056.813,439861.43799999997,546426.687,511025.469,387666.3169,398154.765,275968.65599999996,0.8813373562880954,0.7286517559857028,0.5400291624212569,88.13373562880955,72.86517559857027,54.002916242125686
52214.2852,148556.563,230246.21899999998,439861.43799999997,546426.687,511025.469,387647.1528,397870.12400000007,280779.25,0.8812937877950556,0.7281308425552796,0.5494427715108657,88.12937877950556,72.81308425552795,54.944277151086574
52340.8438,146585.234,229303.859,439861.43799999997,546426.687,511025.469,387520.59419999993,399841.45300000004,281721.61,0.8810060640050924,0.7317385159118336,0.5512868283283157,88.10060640050924,73.17385159118336,55.128682832831565
52381.9219,147055.047,228072.766,439861.43799999997,546426.687,511025.469,387479.51609999995,399371.64,282952.703,0.8809126752775268,0.7308787244500011,0.5536958922100221,88.09126752775268,73.08787244500012,55.369589221002215
52385.6562,148728.516,237013.34399999998,439861.43799999997,546426.687,511025.469,387475.7818,397698.17100000003,274012.125,0.8809041855585441,0.7278161562412855,0.5362005254575678,88.09041855585441,72.78161562412855,53.62005254575678
52361.0,146811.25,230755.438,439861.43799999997,546426.687,511025.469,387500.43799999997,399615.43700000003,280270.03099999996,0.8809602400290429,0.7313248904331058,0.5484463064990601,88.0960240029043,73.13248904331058,54.84463064990601
52331.1172,151685.328,224016.75,439861.43799999997,546426.687,511025.469,387530.3208,394741.35900000005,287008.719,0.8810281768778285,0.7224049783644627,0.5616329056194261,88.10281768778285,72.24049783644627,56.16329056194262
52305.9609,149561.906,228653.109,439861.43799999997,546426.687,511025.469,387555.47709999996,396864.7810000001,282372.36,0.8810853682972772,0.7262909928116305,0.5525602482251232,88.10853682972773,72.62909928116305,55.256024822512316
52187.4258,148613.312,237820.34399999998,439861.43799999997,546426.687,511025.469,387674.0122,397813.375,273205.125,0.881354851115637,0.7280269878180382,0.5346213478060523,88.13548511156371,72.80269878180383,53.46213478060523
52222.0977,148413.609,227556.172,439861.43799999997,546426.687,511025.469,387639.3403,398013.07800000004,283469.297,0.8812760265199697,0.7283924586208945,0.5547067889878499,88.12760265199697,72.83924586208946,55.47067889878499
52153.5625,151758.984,226430.812,439861.43799999997,546426.687,511025.469,387707.87549999997,394667.70300000004,284594.657,0.8814318374051239,0.7222701826054847,0.5569089492876137,88.14318374051238,72.22701826054848,55.69089492876137
52172.0273,150152.203,227883.34399999998,439861.43799999997,546426.687,511025.469,387689.41069999995,396274.48400000005,283142.125,0.8813898587309215,0.7252107069946239,0.5540665625806608,88.13898587309214,72.52107069946238,55.40665625806608
52107.4687,150083.938,239892.313,439861.43799999997,546426.687,511025.469,387753.9693,396342.74900000007,271133.15599999996,0.881536629041803,0.725335636837225,0.5305668160347601,88.1536629041803,72.5335636837225,53.05668160347601
52070.0859,151963.812,238127.09399999998,439861.43799999997,546426.687,511025.469,387791.35209999996,394462.875,272898.375,0.8816216167146709,0.7218953326853159,0.5340210841820098,88.16216167146709,72.18953326853159,53.402108418200974
52070.7578,147796.844,227878.125,439861.43799999997,546426.687,511025.469,387790.68019999994,398629.843,283147.344,0.8816200891881775,0.7295211827748815,0.5540767753788803,88.16200891881775,72.95211827748815,55.407677537888034
52128.1563,150426.016,57383.6797,439861.43799999997,546426.687,511025.469,387733.28169999993,396000.67100000003,453641.7893,0.8814895969580311,0.724709609580251,0.8877087676035185,88.14895969580311,72.4709609580251,88.77087676035185
52135.2344,151756.844,54982.3828,439861.43799999997,546426.687,511025.469,387726.20359999995,394669.843,456043.08619999996,0.8814735052996393,0.7222740989588599,0.8924077445541173,88.14735052996393,72.22740989588598,89.24077445541172
52260.4336,152698.641,53898.3203,439861.43799999997,546426.687,511025.469,387601.0044,393728.04600000003,457127.14869999996,0.8811888720283773,0.720550542949598,0.8945290918562808,88.11888720283773,72.0550542949598,89.45290918562809
51947.0234,147965.391,53594.5312,439861.43799999997,546426.687,511025.469,387914.41459999996,398461.29600000003,457430.93779999996,0.8819013923198241,0.729212729684998,0.8951235614442535,88.19013923198241,72.92127296849979,89.51235614442535
52375.7031,153054.25,52941.6719,439861.43799999997,546426.687,511025.469,387485.7349,393372.43700000003,458083.79709999997,0.8809268133661674,0.7198997529928475,0.896401108923986,88.09268133661674,71.98997529928475,89.6401108923986
52378.8281,148719.125,52717.3711,439861.43799999997,546426.687,511025.469,387482.6099,397707.56200000003,458308.0979,0.880919708856133,0.7278333424443452,0.896840031861504,88.0919708856133,72.78333424443451,89.68400318615039
51920.2305,153433.0,52765.2539,439861.43799999997,546426.687,511025.469,387941.20749999996,392993.68700000003,458260.2151,0.881962304456432,0.7192066133475652,0.8967463324220343,88.1962304456432,71.92066133475652,89.67463324220343
52331.9648,152743.844,52675.4297,439861.43799999997,546426.687,511025.469,387529.47319999995,393682.843,458350.0393,0.8810262499073628,0.7204678182198666,0.8969221048745811,88.10262499073627,72.04678182198666,89.69221048745811
52040.3633,152532.625,52261.2969,439861.43799999997,546426.687,511025.469,387821.0747,393894.06200000003,458764.17209999997,0.8816891893578541,0.7208543641280829,0.8977325004910861,88.16891893578541,72.08543641280829,89.77325004910861
52093.3438,153602.984,53018.0313,439861.43799999997,546426.687,511025.469,387768.09419999993,392823.70300000004,458007.4377,0.8815687411998139,0.7188955304446908,0.896251685060339,88.15687411998138,71.88955304446908,89.6251685060339
52322.7148,151340.641,52829.1133,439861.43799999997,546426.687,511025.469,387538.72319999995,395086.04600000003,458196.35569999996,0.8810472792570645,0.7230357802784255,0.8966213691787639,88.10472792570646,72.30357802784255,89.6621369178764
51939.0977,153403.844,52840.5117,439861.43799999997,546426.687,511025.469,387922.3403,393022.843,458184.9573,0.8819194109486815,0.7192599709171964,0.89659906422394,88.19194109486816,71.92599709171964,89.659906422394
52332.1406,152411.156,52708.7656,439861.43799999997,546426.687,511025.469,387529.2974,394015.5310000001,458316.7034,0.8810258502360464,0.7210766611038528,0.896856871530996,88.10258502360465,72.10766611038528,89.68568715309961
51981.5547,149988.625,52273.207,439861.43799999997,546426.687,511025.469,387879.8833,396438.06200000003,458752.262,0.8818228873702723,0.7255100664583756,0.8977091942163062,88.18228873702722,72.55100664583756,89.77091942163062
51992.6523,150306.547,52478.3008,439861.43799999997,546426.687,511025.469,387868.78569999995,396120.14,458547.16819999996,0.8817976576068939,0.7249282464126793,0.8973078564896341,88.17976576068939,72.49282464126793,89.7307856489634
52043.6953,154933.969,52434.8086,439861.43799999997,546426.687,511025.469,387817.74269999994,391492.718,458590.6604,0.881681614245075,0.7164597325020474,0.8973929641851177,88.1681614245075,71.64597325020475,89.73929641851177
52172.4453,155454.25,52008.4766,439861.43799999997,546426.687,511025.469,387688.99269999994,390972.43700000003,459016.9924,0.8813889084316593,0.7155075809831375,0.8982272318016307,88.13889084316592,71.55075809831375,89.82272318016307
52183.1602,155199.641,52030.5195,439861.43799999997,546426.687,511025.469,387678.2778,391227.04600000003,458994.9495,0.8813645487149978,0.7159735337011459,0.8981840971609186,88.13645487149978,71.59735337011459,89.81840971609186
52265.1875,150768.266,52291.4063,439861.43799999997,546426.687,511025.469,387596.25049999997,395658.42100000003,458734.0627,0.8811780643066965,0.7240832675509496,0.8976735809228327,88.11780643066966,72.40832675509496,89.76735809228327
52338.8008,152471.047,52179.4102,439861.43799999997,546426.687,511025.469,387522.6372,393955.64,458846.0588,0.8810107086495725,0.7209670562814221,0.8978927404496937,88.10107086495725,72.09670562814222,89.78927404496937
52368.0508,154186.172,51789.9766,439861.43799999997,546426.687,511025.469,387493.3872,392240.515,459235.4924,0.880944210435651,0.7178282546071912,0.8986548034458142,88.09442104356509,71.78282546071912,89.86548034458141
52370.4023,151660.672,51751.3789,439861.43799999997,546426.687,511025.469,387491.03569999995,394766.015,459274.0901,0.8809388644339402,0.7224501006115757,0.898730333340783,88.09388644339403,72.24501006115757,89.8730333340783
52038.5508,154455.016,52046.3984,439861.43799999997,546426.687,511025.469,387822.8872,391971.67100000003,458979.0706,0.8816933099736741,0.7173362508189502,0.8981530245413267,88.16933099736741,71.73362508189503,89.81530245413268
52374.6016,156965.016,52005.5195,439861.43799999997,546426.687,511025.469,387486.8364,389461.67100000003,459019.9495,0.8809293175638643,0.7127427709254618,0.8982330184016719,88.09293175638643,71.27427709254619,89.82330184016719
52039.418,156132.031,51626.5898,439861.43799999997,546426.687,511025.469,387822.01999999996,390294.6560000001,459398.87919999997,0.8816913384437214,0.7142671931760903,0.8989745268449624,88.16913384437214,71.42671931760903,89.89745268449624
51994.2969,152444.422,51639.4687,439861.43799999997,546426.687,511025.469,387867.14109999995,393982.265,459386.00029999996,0.881793918702189,0.7210157819396548,0.8989493247742608,88.17939187021891,72.10157819396548,89.89493247742608
52003.9688,152667.031,51904.0898,439861.43799999997,546426.687,511025.469,387857.46919999993,393759.6560000001,459121.37919999997,0.8817719301867966,0.7206083915151092,0.8984315010726011,88.17719301867966,72.06083915151092,89.8431501072601
52338.1484,157709.813,51524.4922,439861.43799999997,546426.687,511025.469,387523.28959999996,388716.87400000007,459500.9768,0.8810121918439233,0.7113797390353301,0.8991743164957596,88.10121918439233,71.13797390353301,89.91743164957596
52204.9688,155261.516,51772.6602,439861.43799999997,546426.687,511025.469,387656.46919999993,391165.17100000003,459252.8088,0.8813149681013864,0.7158602980165206,0.8986886890367494,88.13149681013864,71.58602980165206,89.86886890367494
52015.4141,152839.859,51744.8555,439861.43799999997,546426.687,511025.469,387846.0239,393586.82800000004,459280.6135,0.8817459099472139,0.7202921038884033,0.8987430986536602,88.17459099472138,72.02921038884033,89.87430986536602
52409.2734,157798.0,51528.8789,439861.43799999997,546426.687,511025.469,387452.16459999996,388628.68700000003,459496.5901,0.8808504931955412,0.711218350504905,0.8991657323834871,88.08504931955412,71.1218350504905,89.9165732383487
52108.2305,157666.266,51741.9531,439861.43799999997,546426.687,511025.469,387753.20749999996,388760.42100000003,459283.5159,0.8815348971327648,0.7114594331663746,0.8987487782140268,88.15348971327649,71.14594331663746,89.87487782140268
52112.7773,153562.438,51761.5391,439861.43799999997,546426.687,511025.469,387748.66069999995,392864.24900000007,459263.9299,0.881524560241173,0.7189697325306516,0.898710451357171,88.1524560241173,71.89697325306516,89.8710451357171
52441.3828,155924.359,51648.8398,439861.43799999997,546426.687,511025.469,387420.05519999994,390502.32800000004,459376.62919999997,0.880777494298102,0.7146472478200905,0.898930986940692,88.0777494298102,71.46472478200904,89.8930986940692
52077.1016,158881.719,51585.7852,439861.43799999997,546426.687,511025.469,387784.3364,387544.968,459439.6838,0.8816056669191356,0.709235067063992,0.8990543753113801,88.16056669191356,70.9235067063992,89.905437531138
52368.7617,159217.25,51508.1016,439861.43799999997,546426.687,511025.469,387492.67629999993,387209.43700000003,459517.3674,0.8809425942448721,0.7086210212862463,0.8992063904353073,88.0942594244872,70.86210212862463,89.92063904353073
52339.4766,158718.141,51274.4531,439861.43799999997,546426.687,511025.469,387521.9614,387708.54600000003,459751.0159,0.8810091722566505,0.7095344265277439,0.8996636054161129,88.10091722566506,70.95344265277438,89.9663605416113
52055.0547,157706.656,51140.6641,439861.43799999997,546426.687,511025.469,387806.3833,388720.0310000001,459884.8049,0.8816557892942641,0.7113855165715947,0.8999254103712784,88.16557892942642,71.13855165715947,89.99254103712784
52048.2188,157474.641,50923.75,439861.43799999997,546426.687,511025.469,387813.21919999993,388952.04600000003,460101.719,0.88167133032471,0.7118101206502749,0.9003498786476335,88.167133032471,71.18101206502749,90.03498786476335
52169.8086,154257.297,50836.7539,439861.43799999997,546426.687,511025.469,387691.6294,392169.39,460188.7151,0.8813949028193738,0.7176980907596118,0.9005201169337413,88.13949028193738,71.76980907596118,90.05201169337414
52109.5,159536.578,50783.6875,439861.43799999997,546426.687,511025.469,387751.93799999997,386890.10900000005,460241.7815,0.8815320109966084,0.708036628159781,0.9006239598989537,88.15320109966083,70.8036628159781,90.06239598989538
52273.9414,154972.063,51094.7695,439861.43799999997,546426.687,511025.469,387587.49659999995,391454.62400000007,459930.6995,0.8811581628121717,0.7163900177518234,0.9000152192023134,88.11581628121718,71.63900177518234,90.00152192023134
52410.1719,158920.672,50806.9414,439861.43799999997,546426.687,511025.469,387451.26609999995,387506.015,460218.5276,0.8808484505068161,0.7091637802822027,0.9005784555133396,88.08484505068162,70.91637802822028,90.05784555133395
52488.2109,157548.594,50700.3164,439861.43799999997,546426.687,511025.469,387373.22709999996,388878.093,460325.1526,0.8806710332720733,0.7116747813600106,0.9007871046051522,88.06710332720733,71.16747813600107,90.07871046051523
52524.6836,155347.016,50984.0742,439861.43799999997,546426.687,511025.469,387336.7544,391079.67100000003,460041.3948,0.8805881146598716,0.7157038268886746,0.9002318332591757,88.05881146598716,71.57038268886747,90.02318332591757
52477.8633,155342.203,50530.1641,439861.43799999997,546426.687,511025.469,387383.5747,391084.48400000005,460495.3049,0.8806945579530434,0.7157126350236258,0.9011200670704732,88.06945579530434,71.57126350236258,90.11200670704731
52465.9141,160755.594,50760.7969,439861.43799999997,546426.687,511025.469,387395.5239,385671.093,460264.67209999997,0.8807217237806603,0.7058057415120356,0.9006687533610971,88.07217237806603,70.58057415120356,90.0668753361097
52343.7695,158107.766,50462.4883,439861.43799999997,546426.687,511025.469,387517.66849999997,388318.92100000003,460562.98069999996,0.88099941259229,0.710651456523755,0.9012524984346719,88.099941259229,71.0651456523755,90.12524984346719
52229.2461,161082.203,50817.2656,439861.43799999997,546426.687,511025.469,387632.1919,385344.48400000005,460208.2034,0.8812597750385203,0.7052080236337359,0.9005582526063882,88.12597750385203,70.52080236337359,90.05582526063883
52122.0742,156394.469,50356.6211,439861.43799999997,546426.687,511025.469,387739.36379999993,390032.218,460668.8479,0.8815034242669847,0.7137869128269717,0.9014596646258349,88.15034242669847,71.37869128269718,90.14596646258349
52131.875,158256.578,50623.9766,439861.43799999997,546426.687,511025.469,387729.56299999997,388170.10900000005,460401.4924,0.8814811427047624,0.710379119898293,0.9009364901145466,88.14811427047624,71.03791198982931,90.09364901145466
52197.7266,161215.75,50654.2266,439861.43799999997,546426.687,511025.469,387663.7114,385210.93700000003,460371.2424,0.8813314328318091,0.7049636230523273,0.900877295413235,88.13314328318091,70.49636230523274,90.0877295413235
52408.9297,161914.859,50275.1211,439861.43799999997,546426.687,511025.469,387452.5083,384511.82800000004,460750.3479,0.880851274577973,0.7036842034766871,0.9016191478706906,88.0851274577973,70.36842034766872,90.16191478706907
52404.6562,156753.625,50707.8203,439861.43799999997,546426.687,511025.469,387456.7818,389673.06200000003,460317.64869999996,0.8808609901375352,0.7131296316060054,0.9007724206012127,88.08609901375351,71.31296316060055,90.07724206012126
52538.1836,156760.75,50599.3633,439861.43799999997,546426.687,511025.469,387323.2544,389665.93700000003,460426.10569999996,0.8805574231765232,0.7131165923453515,0.9009846546415478,88.05574231765232,71.31165923453516,90.09846546415477
52206.1641,156966.281,50412.8516,439861.43799999997,546426.687,511025.469,387655.2739,389460.4060000001,460612.6174,0.8813122506547164,0.7127404558847984,0.9013496299927078,88.13122506547164,71.27404558847984,90.13496299927078
52432.3945,159815.375,50339.2148,439861.43799999997,546426.687,511025.469,387429.04349999997,386611.31200000003,460686.25419999997,0.8807979286877156,0.7075264096682014,0.9014937261375519,88.07979286877156,70.75264096682014,90.14937261375519
52152.875,161738.484,50329.0039,439861.43799999997,546426.687,511025.469,387708.56299999997,384688.20300000004,460696.4651,0.8814334003973315,0.7040069823676091,0.9015137073334402,88.14334003973315,70.4006982367609,90.15137073334401
52469.0977,157391.578,50315.5781,439861.43799999997,546426.687,511025.469,387392.3403,389035.10900000005,460709.8909,0.8807144860468538,0.7119621318934594,0.9015399796052044,88.07144860468537,71.19621318934594,90.15399796052044
52530.2305,157139.109,50257.5273,439861.43799999997,546426.687,511025.469,387331.20749999996,389287.57800000004,460767.94169999997,0.8805755040977244,0.7124241682580924,0.9016535762917132,88.05755040977245,71.24241682580924,90.16535762917131
52191.0664,162587.281,50246.0195,439861.43799999997,546426.687,511025.469,387670.37159999995,383839.4060000001,460779.4495,0.881346574418283,0.7024536230237233,0.9016760953258868,88.1346574418283,70.24536230237233,90.16760953258867
52496.8984,157603.125,50254.0898,439861.43799999997,546426.687,511025.469,387364.53959999996,388823.56200000003,460771.37919999997,0.8806512827341777,0.711574985721735,0.9016603029623167,88.06512827341777,71.15749857217351,90.16603029623167
52504.0,157667.688,50277.4727,439861.43799999997,546426.687,511025.469,387357.43799999997,388758.99900000007,460747.9963,0.8806351376498706,0.711456830804459,0.9016145461431004,88.06351376498705,71.14568308044589,90.16145461431005
52197.6914,161357.828,50331.3203,439861.43799999997,546426.687,511025.469,387663.74659999995,385068.85900000005,460694.14869999996,0.8813315128570102,0.7047036101294958,0.9015091744869569,88.13315128570102,70.47036101294958,90.1509174486957
52301.0977,163411.953,50363.0898,439861.43799999997,546426.687,511025.469,387560.3403,383014.73400000005,460662.37919999997,0.881096424506301,0.7009444141588934,0.9014470063526324,88.1096424506301,70.09444141588934,90.14470063526325
52610.8789,160902.813,50651.9727,439861.43799999997,546426.687,511025.469,387250.55909999995,385523.87400000007,460373.4963,0.8803921545402668,0.7055363201907451,0.9008817059566164,88.03921545402667,70.55363201907451,90.08817059566164
52253.125,158147.047,50608.9219,439861.43799999997,546426.687,511025.469,387608.31299999997,388279.64,460416.54709999997,0.8812054877154292,0.7105795694784578,0.9009659498986732,88.12054877154291,71.05795694784578,90.09659498986731
52457.918,159077.141,50251.5,439861.43799999997,546426.687,511025.469,387403.51999999996,387349.54600000003,460773.969,0.8807399024599196,0.7088774307979581,0.9016653708114889,88.07399024599196,70.88774307979581,90.16653708114889
52626.168,164191.438,50586.8203,439861.43799999997,546426.687,511025.469,387235.26999999996,382235.24900000007,460438.64869999996,0.8803573956396695,0.6995179007426481,0.9010091994064585,88.03573956396696,69.9517900742648,90.10091994064585
52568.6758,163932.391,50493.4102,439861.43799999997,546426.687,511025.469,387292.7622,382494.29600000003,460532.0588,0.8804881008914449,0.6999919753187311,0.9011919889260941,88.0488100891445,69.99919753187311,90.1191988926094
52280.1797,158845.297,50345.9102,439861.43799999997,546426.687,511025.469,387581.2583,387581.39,460679.5588,0.8811439803913886,0.7093017219343828,0.9014806242465383,88.11439803913886,70.93017219343828,90.14806242465383
52258.5781,158687.563,50629.457,439861.43799999997,546426.687,511025.469,387602.8599,387739.12400000007,460396.012,0.8811930904022552,0.709590386459291,0.9009257657958336,88.11930904022553,70.9590386459291,90.09257657958337
