resistance_ch1,time_ch1,conc,resistance_ch2,time_ch2,resistance_ch3,time_ch3,Label
18733.1309,649.175,3.5,47065.1719,649.485,37470.3867,649.826,No3_3.5
18953.5781,650.155,3.5,46950.082,650.462,36896.4648,650.782,No3_3.5
18934.0371,651.092,3.5,47363.2109,651.422,36807.8047,651.725,No3_3.5
19196.5781,652.023,3.5,47207.1797,652.357,37041.2852,652.687,No3_3.5
19075.584,653.007,3.5,46713.3555,653.307,36471.4883,653.613,No3_3.5
19072.2598,653.952,3.5,46551.7539,654.27,36511.5625,654.575,No3_3.5
18993.0957,654.875,3.5,47050.3633,655.214,36652.2656,655.533,No3_3.5
19096.9063,655.823,3.5,47327.0117,656.141,37477.2109,656.481,No3_3.5
18941.4199,656.811,3.5,46317.9727,657.112,36937.3633,657.418,No3_3.5
19271.3672,657.754,3.5,46884.2188,658.084,36341.0352,658.386,No3_3.5
19206.3184,658.696,3.5,47240.6172,659.02,36813.1445,659.349,No3_3.5
18884.4473,659.65,3.5,46859.8906,659.959,36788.3398,660.271,No3_3.5
19226.8867,660.611,3.5,46706.6367,660.932,36939.6758,661.236,No3_3.5
19250.5078,661.536,3.5,47380.9453,661.877,36810,662.206,No3_3.5
19116.5352,662.497,3.5,46312.1875,662.807,37225.2148,663.148,No3_3.5
19262.5508,663.478,3.5,46618.5117,663.775,37088.6328,664.095,No3_3.5
19295.7441,664.417,3.5,46791.207,664.748,36883.9688,665.056,No3_3.5
19043.7363,665.357,3.5,46890.5781,665.688,36972.3711,666.019,No3_3.5
18782.9746,666.322,3.5,46375.8945,666.627,36986.5352,666.947,No3_3.5
19344.7383,667.288,3.5,46846.3203,667.611,36670.4531,667.907,No3_3.5
18927.3105,668.221,3.5,46622.5586,668.562,37099.3242,668.893,No3_3.5
19143.418,669.187,3.5,46226.3555,669.499,37024.3086,669.841,No3_3.5
19316.9277,670.171,3.5,46397.3281,670.468,36743.9141,670.774,No3_3.5
19111.9121,671.116,3.5,46814.4336,671.447,36818.3125,671.748,No3_3.5
19196.2129,672.047,3.5,47205.6836,672.388,36780.25,672.719,No3_3.5
18873.1445,673.012,3.5,46536.1367,673.329,36989.2109,673.659,No3_3.5
19233.1328,673.99,3.5,45881.7187,674.293,36989.7773,674.604,No3_3.5
18932.877,674.915,3.5,46453.9102,675.257,36789.2031,675.578,No3_3.5
18934.3574,675.87,3.5,46702.1289,676.187,37239.6875,676.529,No3_3.5
19286.582,676.86,3.5,46411.6641,677.162,36559.0508,677.47,No3_3.5
19427.1816,677.801,3.5,46208.625,678.132,36313.8906,678.43,No3_3.5
19223.7188,678.741,3.5,46362.9648,679.073,37240.3672,679.404,No3_3.5
18996.8574,679.727,3.5,46316.2734,680.023,36738.918,680.335,No3_3.5
19478.8301,680.677,3.5,46201.9102,681.008,36327.8242,681.31,No3_3.5
20275.4082,681.971,3.5,44877.4883,682.27,35961.3242,682.576,No3_3.5
19947.5059,682.917,3.5,45630.2305,683.248,36427.7109,683.556,No3_3.5
19049.8555,683.867,3.5,45873.6523,684.188,36995.7461,684.519,No3_3.5
19259.0977,684.831,3.5,46024.2734,685.137,36977.3008,685.452,No3_3.5
19586.2012,685.793,3.5,46299.6211,686.113,36421.3906,686.409,No3_3.5
19038.3809,686.723,3.5,46116.4727,687.064,36504.6445,687.385,No3_3.5
19144.0645,687.676,3.5,46307.9297,687.997,36952.1758,688.339,No3_3.5
18928.8418,688.66,3.5,45578.2734,688.961,36823.7266,689.267,No3_3.5
19487.375,689.609,3.5,45942.2539,689.94,36322.6406,690.242,No3_3.5
18794.4043,690.541,3.5,46447.3906,690.883,36952.2422,691.214,No3_3.5
18769.8789,691.518,3.5,45927.2109,691.823,36849.7031,692.142,No3_3.5
19261.0977,692.483,3.5,46365.3555,692.805,36798.3516,693.106,No3_3.5
18875.2656,693.413,3.5,46193.9531,693.755,37253.457,694.086,No3_3.5
19015.8516,694.382,3.5,45766.9414,694.693,37060.8984,695.034,No3_3.5
19292.1758,695.365,3.5,45994.8945,695.666,36879.2539,695.968,No3_3.5
19372.6738,696.305,3.5,45878.5703,696.636,36264.375,696.933,No3_3.5
19147.0801,697.243,3.5,45976.7109,697.572,37270.8867,697.901,No3_3.5
19198.5371,698.223,3.5,46044.8633,698.523,36507.1719,698.827,No3_3.5
19277.2168,699.163,3.5,45864.8711,699.492,36558.832,699.795,No3_3.5
18852.0801,700.104,3.5,45875.1914,700.43,37287.6406,700.759,No3_3.5
18973.8809,701.061,3.5,45597.4102,701.37,37031.832,701.678,No3_3.5
19317.9844,702.018,3.5,46098.4609,702.338,36731.168,702.638,No3_3.5
18792.6699,702.942,3.5,46024.3125,703.283,36625.0352,703.601,No3_3.5
19020.4277,703.891,3.5,46037.5469,704.208,37190.9102,704.548,No3_3.5
18937.5664,704.878,3.5,45477.1797,705.178,36881.4922,705.491,No3_3.5
19011.6543,705.816,3.5,46072.207,706.146,36754.5117,706.448,No3_3.5
19029.5957,706.747,3.5,46001.3477,707.082,37177.4805,707.412,No3_3.5
18975.9316,707.732,3.5,45536.2617,708.034,36334.4375,708.339,No3_3.5
18900.043,708.674,3.5,46136.7148,709.003,36478.7695,709.311,No3_3.5
18856.1094,709.621,3.5,46182.4258,709.942,36800.0195,710.272,No3_3.5
18623.8926,710.575,3.5,45867.2461,710.884,36901.793,711.209,No3_3.5
19146.7207,711.539,3.5,45368.9102,711.849,36790.0156,712.158,No3_3.5
19019.3711,712.464,3.5,46310.7461,712.803,37076.5547,713.121,No3_3.5
18593.8496,713.412,3.5,45580.3398,713.73,36961.9609,714.069,No3_3.5
18667.6387,714.389,3.5,45156.4961,714.688,36857.2461,714.993,No3_3.5
19263.8105,715.334,3.5,45494.25,715.664,36564.2969,715.969,No3_3.5
18919.7891,716.271,3.5,45684.6445,716.602,37264.8398,716.931,No3_3.5
18528.8125,717.221,3.5,45533.8867,717.528,37426.3945,717.868,No3_3.5
18818.3984,718.198,3.5,45037.2148,718.5,37029.6445,718.808,No3_3.5
18674.123,719.121,3.5,45641.5117,719.462,36803.3672,719.782,No3_3.5
18732.6875,720.073,3.5,45848.8906,720.391,37391.3359,720.731,No3_3.5
18853.7832,721.061,3.5,45648.4883,721.367,36493.6289,721.673,No3_3.5
18858.5059,721.999,3.5,45747.2031,722.329,36698.2344,722.625,No3_3.5
18517.748,722.935,3.5,46047.8359,723.265,36757.2266,723.595,No3_3.5
18908.4668,723.905,3.5,45391.918,724.217,36855.375,724.522,No3_3.5
19161.1113,724.858,3.5,45712.3711,725.177,36667.2031,725.478,No3_3.5
18934.3906,725.778,3.5,46088.2969,726.118,36928.4063,726.436,No3_3.5
18435.25,726.727,3.5,45408.0664,727.044,36913.5898,727.384,No3_3.5
18577.9238,727.704,3.5,44982.6055,728.008,36779.9922,728.312,No3_3.5
18814.1816,728.648,3.5,45718.7148,728.977,36303.6055,729.285,No3_3.5
18868.0254,729.595,3.5,45589.4609,729.917,37086.332,730.248,No3_3.5
18435.5176,730.542,3.5,45030.4805,730.857,37378.7773,731.189,No3_3.5
18699.5762,731.519,3.5,44963.3828,731.84,36371.3711,732.137,No3_3.5
18988.8809,732.451,3.5,45713.5312,732.793,36790.7031,733.113,No3_3.5
18824.1777,733.405,3.5,45728.9648,733.725,37432.832,734.067,No3_3.5
18962.7344,734.388,3.5,45215.9688,734.689,36413.1875,734.995,No3_3.5
18794.3086,735.337,3.5,45482.7617,735.668,36379.7891,735.969,No3_3.5
18704.9336,736.268,3.5,45530.4336,736.609,37129.1211,736.94,No3_3.5
18412.0547,737.234,3.5,44820.8711,737.55,37327.4219,737.882,No3_3.5
18709.3594,738.213,3.5,45018.3242,738.516,36488.0547,738.826,No3_3.5
18961.4648,739.136,3.5,45785.1719,739.477,37017.9453,739.799,No3_3.5
18551.7441,740.091,3.5,44999.6133,740.409,37076.8633,740.75,No3_3.5
18849.209,741.08,3.5,44759.4023,741.381,36594.9492,741.689,No3_3.5
18740.6758,742.021,3.5,45570.3945,742.351,36689.9063,742.654,No3_3.5
18788.7539,742.955,3.5,45765.5039,743.292,36614.0859,743.622,No3_3.5
18623.3535,743.925,3.5,45193.0937,744.23,36682.8594,744.561,No3_3.5
18904.8027,744.892,3.5,44732.2227,745.193,36207.2539,745.499,No3_3.5
18909.4277,745.831,3.5,45168.7305,746.161,36602.457,746.463,No3_3.5
18811.6641,746.764,3.5,45535.1016,747.101,36659.4727,747.431,No3_3.5
18502.0078,747.754,3.5,44587.5859,748.05,36936.9609,748.364,No3_3.5
18963.875,748.705,3.5,44818.3789,749.027,36427.293,749.324,No3_3.5
18819.7188,749.636,3.5,45625.2852,749.977,36527.0859,750.308,No3_3.5
18646.6172,750.601,3.5,45009.9609,750.913,37343.2656,751.255,No3_3.5
18553.1094,751.587,3.5,44322.0195,751.883,36673.1563,752.191,No3_3.5
18747.8516,752.527,3.5,45061.5391,752.858,36192.9375,753.161,No3_3.5
18413.0234,753.461,3.5,45194.2734,753.797,37066.918,754.128,No3_3.5
18887.8145,754.45,3.5,44821.9297,754.746,36291.5703,755.058,No3_3.5
18646.1113,755.4,3.5,44666.9961,755.72,36075.5703,756.016,No3_3.5
18792.7012,756.327,3.5,45409.457,756.669,37746.957,756.999,No3_3.5
18233.4707,757.293,3.5,45090.7617,757.604,37257.4062,757.946,No3_3.5
18692.8184,758.277,3.5,44790.6562,758.58,36382.832,758.896,No3_3.5
18828.5664,759.217,3.5,44762.3711,759.548,36112.125,759.851,No3_3.5
18347.0371,760.151,3.5,44900.1797,760.488,37033.1719,760.818,No3_3.5
18510.8223,761.122,3.5,44639.8203,761.431,36556.625,761.741,No3_3.5
18596.7852,762.083,3.5,44521.168,762.402,36101.9414,762.704,No3_3.5
18332.2188,763.004,3.5,44902.4414,763.344,36965.1953,763.673,No3_3.5
18334.5566,763.964,3.5,44801.1289,764.274,37140.0703,764.614,No3_3.5
18648.7246,764.944,3.5,44679.7383,765.251,36589.7734,765.571,No3_3.5
18613.2754,765.882,3.5,44855.1133,766.212,36145.8008,766.514,No3_3.5
18244.2773,766.813,3.5,45204.5703,767.148,36695.2031,767.478,No3_3.5
18464.5723,767.788,3.5,44548.1914,768.096,36794.293,768.404,No3_3.5
18756.623,768.745,3.5,44796.9414,769.074,36559.6094,769.382,No3_3.5
18369.0898,769.692,3.5,44808.1055,770.012,36906.5859,770.342,No3_3.5
18257.5859,770.644,3.5,44655.8945,770.952,36702.6406,771.26,No3_3.5
18604.7676,771.6,3.5,44626.7852,771.91,36225.9453,772.219,No3_3.5
18332.4121,772.525,3.5,44952.1914,772.866,36822.3086,773.195,No3_3.5
18431.7031,773.486,3.5,44418.5195,773.795,36891.707,774.135,No3_3.5
18748.3516,774.465,3.5,44253.9609,774.762,36527.1367,775.081,No3_3.5
18710.9863,775.402,3.5,44579.0625,775.731,36119.6445,776.032,No3_3.5
18182.4668,776.331,3.5,45010.9648,776.666,36671.8555,776.995,No3_3.5
18357.6855,777.295,3.5,44442.2266,777.605,36575.5859,777.93,No3_3.5
18765.8105,778.259,3.5,44712.5,778.58,36500.1445,778.881,No3_3.5
18170.9434,779.187,3.5,44624.4492,779.527,36404.2266,779.846,No3_3.5
18442.627,780.136,3.5,44913.7539,780.453,37261,780.793,No3_3.5
18277.4844,781.122,3.5,44509.5,781.428,36441.4922,781.735,No3_3.5
18343.4961,782.061,3.5,44926.4727,782.39,36101.3437,782.698,No3_3.5
18129.3164,782.997,3.5,45025.3555,783.327,36492.3672,783.656,No3_3.5
18572.6426,783.966,3.5,44182.9609,784.278,36600.2656,784.583,No3_3.5
18614.2363,784.918,3.5,44438.8867,785.248,35976.8945,785.549,No3_3.5
18153.4473,785.851,3.5,44559.8203,786.187,36856.4727,786.516,No3_3.5
18520.5879,786.819,3.5,43968.7227,787.128,36878.9102,787.453,No3_3.5
18386.1094,787.783,3.5,43798.2148,788.085,36742.5859,788.394,No3_3.5
18262.9883,788.703,3.5,44363.8086,789.044,36650.5703,789.354,No3_3.5
18407.7227,789.654,3.5,44746.2266,789.973,37087.3086,790.313,No3_3.5
18350.9199,790.635,3.5,43905.2695,790.939,36524.9141,791.244,No3_3.5
18424.3555,791.579,3.5,44715.3828,791.908,36067.2773,792.215,No3_3.5
18484.3633,792.525,3.5,44729.1328,792.844,36538.375,793.174,No3_3.5
18337.9473,793.477,3.5,44110.1289,793.786,36469.6172,794.094,No3_3.5
18618.9512,794.435,3.5,44456.2109,794.756,36517.4688,795.059,No3_3.5
18388.3184,795.361,3.5,44525.1992,795.702,36882.7852,796.033,No3_3.5
17996.8145,796.324,3.5,44310.9531,796.639,36728.8203,796.981,No3_3.5
18622.084,797.312,3.5,44242.0586,797.613,36269.2148,797.919,No3_3.5
18407.9414,798.261,3.5,44477.1953,798.592,36298.6641,798.89,No3_3.5
18308.5898,799.202,3.5,44405.9922,799.532,36889.7461,799.862,No3_3.5
18138.0547,800.173,3.5,44097.3086,800.479,36187.8789,800.793,No3_3.5
18486.1055,801.135,3.5,44198.6211,801.455,36494.2109,801.76,No3_3.5
18398.4336,802.062,3.5,44597.9375,802.403,36277.3125,802.724,No3_3.5
18349.3125,803.015,3.5,44673.8711,803.337,36832.6875,803.679,No3_3.5
18207.6094,804,3.5,43987.9844,804.297,36279.5547,804.606,No3_3.5
18704.5293,804.948,3.5,44174.8437,805.279,36473.9531,805.588,No3_3.5
18023.7324,805.899,3.5,44388.1445,806.221,36604.8008,806.552,No3_3.5
18041.2676,806.855,3.5,44372.7109,807.165,36475.3359,807.478,No3_3.5
18704.4336,807.82,3.5,44487.1094,808.142,36392.0469,808.442,No3_3.5
18116.6953,808.748,3.5,44360.5352,809.089,36737.0273,809.42,No3_3.5
18170.7266,809.712,3.5,43937.1875,810.024,36608.5117,810.366,No3_3.5
18443.7422,810.697,3.5,43874.9805,811.006,35933.0469,811.323,No3_3.5
18161.9687,811.639,3.5,44647.8594,811.969,36285.4492,812.272,No3_3.5
18192.0742,812.572,3.5,44099.7305,812.897,36556.3828,813.238,No3_3.5
18289.1309,813.56,3.5,43659.0313,813.856,36418.207,814.168,No3_3.5
18349.1895,814.509,3.5,44476.4102,814.84,36287.0859,815.138,No3_3.5
18004.2637,815.449,3.5,44653.1602,815.779,36368.25,816.109,No3_3.5
18184.4238,816.411,3.5,43849.332,816.722,36527.9961,817.031,No3_3.5
18646.4492,817.373,3.5,43770.6602,817.678,35846,817.984,No3_3.5
18540.3203,818.314,3.5,44247.4531,818.645,35936.3008,818.957,No3_3.5
18002.418,819.257,3.5,43950.918,819.579,36728.625,819.921,No3_3.5
18438.9258,820.242,3.5,43583.5508,820.538,36337.9063,820.849,No3_3.5
18312.7402,821.191,3.5,44357.1133,821.522,36287.6914,821.818,No3_3.5
18254.2617,822.123,3.5,44373.2539,822.464,36836.5547,822.795,No3_3.5
18309.5,823.099,3.5,43581.7305,823.404,36981.4688,823.734,No3_3.5
18189.8184,824.066,3.5,43915.8867,824.377,35976.5781,824.682,No3_3.5
18266.1914,824.997,3.5,44104.7656,825.339,36150.6172,825.659,No3_3.5
18285.9395,825.951,3.5,44396.7227,826.27,36987.7227,826.61,No3_3.5
18194.5684,826.932,3.5,43843.3789,827.228,36518.9844,827.54,No3_3.5
18599.6094,827.88,3.5,44125.3477,828.2,36411.4297,828.499,No3_3.5
18247.8066,828.805,3.5,44240.0391,829.145,36473.4258,829.464,No3_3.5
18158.6758,829.754,3.5,44073.2227,830.072,36831.9961,830.411,No3_3.5
18255.9141,830.741,3.5,43516.2773,831.047,36537.9414,831.353,No3_3.5
18400.9512,831.677,3.5,44123.6758,832.007,36412.1563,832.309,No3_3.5
18329.3223,832.608,3.5,44222.8789,832.943,36698.5586,833.272,No3_3.5
18115.3848,833.572,3.5,43754.3164,833.881,36396.125,834.191,No3_3.5
18324.125,834.531,3.5,43691.9336,834.852,36128.3164,835.156,No3_3.5
18137.5762,835.456,3.5,44301.3086,835.796,36580.4922,836.125,No3_3.5
18207.6855,836.416,3.5,43602.1484,836.727,36655.9375,837.067,No3_3.5
18464.5195,837.396,3.5,43421.2109,837.704,36189.3867,838.008,No3_3.5
18517.2676,838.334,3.5,43740.25,838.663,35865.2461,838.96,No3_3.5
18256.0859,839.27,3.5,43884.1211,839.6,36905.5195,839.93,No3_3.5
18292.375,840.251,3.5,43722.3359,840.551,36053.4727,840.856,No3_3.5
18216.0156,841.196,3.5,44237.4883,841.525,35975.2695,841.833,No3_3.5
18269.0957,842.143,3.5,44172.3672,842.463,36492.3945,842.792,No3_3.5
18132.9941,843.095,3.5,43587.5586,843.404,36481.375,843.712,No3_3.5
18453.0957,844.053,3.5,43971.6328,844.373,36492.8516,844.678,No3_3.5
18167.9316,844.978,3.5,44160.0156,845.318,36545.4258,845.637,No3_3.5
18023.8809,845.927,3.5,43770.5938,846.244,36815.0742,846.584,No3_3.5
18123.0801,846.903,3.5,43482.0273,847.202,36251.625,847.513,No3_3.5
18524.2637,847.847,3.5,44046.9609,848.166,36293.4414,848.469,No3_3.5
18063.2227,848.769,3.5,44046.0273,849.109,36664.9922,849.437,No3_3.5
17818.8555,849.732,3.5,43861.0547,850.039,36998.7891,850.375,No3_3.5
18103.9863,850.705,3.5,43329.207,851.002,36341.9961,851.322,No3_3.5
18145.0566,851.642,3.5,44119.8477,851.972,36533.9063,852.273,No3_3.5
18245.9824,852.573,3.5,44083.6875,852.907,36598.9141,853.237,No3_3.5
17992.5352,853.558,3.5,43339.8906,853.86,36429.7734,854.164,No3_3.5
18202.0254,854.5,3.5,43510.8828,854.818,36202.2461,855.12,No3_3.5
18212.1973,855.421,3.5,44328.3711,855.761,36432.7031,856.09,No3_3.5
18180.2129,856.382,3.5,43625.6875,856.697,36646.2773,857.033,No3_3.5
18397.2227,857.362,3.5,43570.9102,857.66,36097.0859,857.969,No3_3.5
18204.7441,858.305,3.5,44018.0195,858.634,36440.3672,858.935,No3_3.5
18272.1758,859.234,3.5,43987.4102,859.569,36617.2852,859.898,No3_3.5
18024.75,860.219,3.5,43232.5469,860.52,36511.1016,860.827,No3_3.5
18332.6426,861.164,3.5,43594.7891,861.496,35944.1523,861.793,No3_3.5
17941.4004,862.1,3.5,44264.4414,862.442,36401.1836,862.772,No3_3.5
17868.1426,863.076,3.5,43730.2422,863.381,36416.1523,863.712,No3_3.5
18390.8926,864.043,3.5,43369.5508,864.354,36458.1992,864.659,No3_3.5
18160.8613,864.973,3.5,44105.918,865.314,36654.7578,865.635,No3_3.5
17766.3906,865.926,3.5,43651.7578,866.248,36836.8984,866.589,No3_3.5
18266.5547,866.91,3.5,43678.793,867.212,36200.8242,867.519,No3_3.5
18260.0195,867.856,3.5,43983.6836,868.187,36053.1797,868.483,No3_3.5
18248.8262,868.789,3.5,44253.8789,869.13,36592.1992,869.461,No3_3.5
17951.1973,869.76,3.5,43212.6016,870.076,37025.7656,870.403,No3_3.5
18026.9707,870.733,3.5,43490.8398,871.055,35999.9922,871.351,No3_3.5
18124.3672,871.665,3.5,43784.1953,872.007,36250.1914,872.327,No3_3.5
18101.8379,872.619,3.5,44035.4219,872.939,36889.1172,873.281,No3_3.5
17924.5742,873.602,3.5,43160.8281,873.903,36659.3281,874.21,No3_3.5
18470.8398,874.551,3.5,43498.7695,874.881,35925.2539,875.178,No3_3.5
17913.7344,875.483,3.5,44237.4336,875.825,36511.6758,876.155,No3_3.5
17897.8066,876.46,3.5,43697.6836,876.765,36888.1953,877.085,No3_3.5
18358.2754,877.427,3.5,43463.8477,877.749,36404.7344,878.045,No3_3.5
18305.0781,878.358,3.5,44216.8789,878.7,36399.5195,879.03,No3_3.5
17841.9004,879.324,3.5,43725.6602,879.635,37299.1484,879.976,No3_3.5
18025.0547,880.308,3.5,43538.5898,880.612,36348.0469,880.928,No3_3.5
18342.6113,881.25,3.5,43544.4258,881.58,36104.332,881.883,No3_3.5
17836.0859,882.183,3.5,43702.3672,882.52,36908.4062,882.851,No3_3.5
17934.8242,883.174,3.5,43204.3867,883.474,36418.9219,883.781,No3_3.5
18465.2266,884.123,3.5,43496.6016,884.454,36087.2422,884.756,No3_3.5
17815.5918,885.055,3.5,44118.4531,885.397,36513.9258,885.728,No3_3.5
17779.8945,886.032,3.5,43698.6992,886.337,36878.6133,886.656,No3_3.5
18443.4219,886.998,3.5,43726.4961,887.32,36504.75,887.616,No3_3.5
18063.6582,887.929,3.5,44057.8086,888.27,36477.6172,888.6,No3_3.5
17977.3789,888.896,3.5,43592.6641,889.207,37268.4883,889.549,No3_3.5
17950.1113,889.88,3.5,42981.707,890.178,36721.3828,890.487,No3_3.5
18306.1055,890.823,3.5,43549.2891,891.153,36064.582,891.456,No3_3.5
17773.3809,891.756,3.5,43689.2813,892.093,37051.6875,892.423,No3_3.5
18224.4492,892.744,3.5,43631.4531,893.043,36295.5117,893.351,No3_3.5
18084.625,893.691,3.5,43961.4141,894.02,36546.0938,894.32,No3_3.5
17780.6191,894.629,3.5,44070.3281,894.959,36684.1094,895.289,No3_3.5
17733.6816,895.582,3.5,43235.0977,895.902,36692.8281,896.226,No3_3.5
18267.6367,896.556,3.5,43524.2305,896.877,36301.125,897.179,No3_3.5
18112.2383,897.49,3.5,43566.3047,897.819,37214.8398,898.149,No3_3.5
17946.4102,898.453,3.5,43276.875,898.761,36599.2031,899.073,No3_3.5
18122.4063,899.412,3.5,43058.8672,899.713,36720.6875,900.022,No3_3.5
17907.8906,900.333,3.5,43622.1953,900.673,36791.2305,900.983,No3_3.5
18040.4727,901.283,3.5,43959.7227,901.602,37275.543,901.942,No3_3.5
18142.4863,902.262,3.5,43485.8516,902.561,36395.1641,902.866,No3_3.5
18069.3848,903.206,3.5,43272.7461,903.525,36361.0195,903.828,No3_3.5
17896.6484,904.128,3.5,43966.0898,904.469,36776.8984,904.799,No3_3.5
17963.0488,905.089,3.5,43250.3516,905.399,36932.4922,905.739,No3_3.5
18282.3223,906.068,3.5,43208.9102,906.365,36670.0078,906.684,No3_3.5
18279.4375,907.005,3.5,43565.8828,907.333,36285.293,907.635,No3_3.5
17728.9355,907.934,3.5,43958.1758,908.269,36911.7227,908.598,No3_3.5
17935.5566,908.899,3.5,43388.0703,909.208,36817.5664,909.533,No3_3.5
18295.1934,909.863,3.5,43262.8359,910.174,36830.2773,910.483,No3_3.5
17813.7871,910.788,3.5,43662.8867,911.128,36609.4688,911.447,No3_3.5
18024.9922,911.737,3.5,43984.9961,912.054,37522.6367,912.394,No3_3.5
18182.9785,912.714,3.5,43572.7891,913.014,36497.332,913.324,No3_3.5
18089.2773,913.659,3.5,43438.2773,913.978,36425,914.28,No3_3.5
17749.3848,914.581,3.5,43670.8477,914.92,36694.4727,915.241,No3_3.5
17940.4316,915.531,3.5,43919.5039,915.847,37579.7148,916.187,No3_3.5
17852.2676,916.517,3.5,43592.1133,916.823,36815.8711,917.129,No3_3.5
17934.4941,917.455,3.5,43993.9687,917.784,36677.7695,918.087,No3_3.5
17851.4922,918.397,3.5,44039.082,918.723,36945.9961,919.053,No3_3.5
17964.5,919.356,3.5,43421.6328,919.664,37243.8477,919.976,No3_3.5
18358.4102,920.317,3.5,43832.293,920.637,36691.2539,920.941,No3_3.5
17787.7734,921.242,3.5,43748.7539,921.582,37343.2969,921.911,No3_3.5
17859.3965,922.208,3.5,43507.5156,922.528,37222.1484,922.848,No3_3.5
18013.8086,923.177,3.5,43026.0977,923.478,37072.9531,923.787,No3_3.5
17863.5918,924.096,3.5,43609.0977,924.437,36746.1523,924.757,No3_3.5
17992.8438,925.048,3.5,43962.9531,925.367,37596.9687,925.708,No3_3.5
18038.6992,926.028,3.5,43117.1797,926.332,36877.4531,926.638,No3_3.5
17994.8516,926.975,3.5,43823.1055,927.305,36927.207,927.602,No3_3.5
17758.0527,927.909,3.5,43730.6406,928.251,37346.6094,928.581,No3_3.5
17966.1094,928.88,3.5,43592.7188,929.197,37091.5586,929.523,No3_3.5
18217.8359,929.853,3.5,43449.2305,930.154,36710.918,930.469,No3_3.5
18358.082,930.811,3.5,43387.168,931.142,36438.8437,931.445,No3_3.5
17775.4238,931.745,3.5,43555.0898,932.082,37340.9062,932.413,No3_3.5
18013.041,932.734,3.5,43346.7734,933.033,36505.2813,933.34,No3_3.5
18150.7363,933.682,3.5,43515.3945,934.013,36361.5234,934.315,No3_3.5
17725.0234,934.613,3.5,43698.4922,934.953,37347.4336,935.284,No3_3.5
17709.207,935.577,3.5,43053.0313,935.893,37531.4883,936.224,No3_3.5
17979.5645,936.555,3.5,43580.4727,936.878,37139.4922,937.181,No3_3.5
17794.6367,937.486,3.5,43610.3555,937.827,37492.7891,938.158,No3_3.5
17889.6367,938.454,3.5,43186.4414,938.766,37323.293,939.108,No3_3.5
18050.3926,939.44,3.5,43180.0312,939.739,36890.0781,940.06,No3_3.5
17898.5879,940.381,3.5,43887.957,940.712,37232.5156,941.035,No3_3.5
17772.5781,941.326,3.5,43298.8672,941.643,37251.4219,941.984,No3_3.5
18051.666,942.314,3.5,43041.9844,942.615,36868.7617,942.924,No3_3.5
17965.0645,943.255,3.5,43869.75,943.586,36845.7188,943.89,No3_3.5
17861.748,944.19,3.5,44044.5273,944.527,36992.6133,944.858,No3_3.5
17950.0664,945.16,3.5,43457.2148,945.466,37241.3945,945.785,No3_3.5
18157.1055,946.126,3.5,43272.9766,946.448,36688.7891,946.744,No3_3.5
18183.6445,947.058,3.5,44117.5898,947.4,37011.2539,947.721,No3_3.5
17836.4766,948.013,3.5,43795.832,948.332,37510.2812,948.673,No3_3.5
18132.1211,948.995,3.5,43500.0469,949.297,36564.2969,949.603,No3_3.5
18036.3809,949.939,3.5,43340.0937,950.259,36393.3555,950.56,No3_3.5
18032.2383,950.868,3.5,44143.6914,951.209,36804.9023,951.54,No3_3.5
17611.9316,951.837,3.5,43723.9453,952.148,37510.7773,952.49,No3_3.5
18021.8848,952.821,3.5,43474.9531,953.125,36917.9453,953.441,No3_3.5
18222.1582,953.763,3.5,43471.2891,954.093,36639.2188,954.396,No3_3.5
17808.457,954.696,3.5,43654.9883,955.032,37204.2344,955.363,No3_3.5
17875.6895,955.684,3.5,43479.4258,955.981,36795.6563,956.292,No3_3.5
18298.2617,956.633,3.5,43478.6094,956.963,36490.4492,957.26,No3_3.5
17700.9336,957.567,3.5,43963.9336,957.908,36874.9883,958.239,No3_3.5
17660.916,958.544,3.5,43581.2109,958.854,36624.6133,959.162,No3_3.5
17970.293,959.501,3.5,43462.5,959.822,36483.8477,960.121,No3_3.5
18084.5156,960.426,3.5,44203.0859,960.766,36678.9336,961.096,No3_3.5
17794.002,961.388,3.5,43475.3945,961.698,37281.5,962.038,No3_3.5
17933.627,962.368,3.5,43334.1914,962.664,37209.7812,962.979,No3_3.5
18353.6621,963.32,3.5,43330.1719,963.648,36382.1875,963.95,No3_3.5
17950.6113,964.26,3.5,43468.1641,964.585,37389.8477,964.914,No3_3.5
17966.0449,965.217,3.5,43101.4102,965.526,37163.7617,965.834,No3_3.5
18289.5293,966.175,3.5,43702.0742,966.495,36378.0273,966.799,No3_3.5
17693.6563,967.1,3.5,43665.5664,967.441,36701.5117,967.762,No3_3.5
17802.6113,968.052,3.5,43587.9727,968.374,36974,968.714,No3_3.5
17748.5059,969.034,3.5,43098.2227,969.334,36581.4531,969.638,No3_3.5
18066.7324,969.977,3.5,43367.1602,970.296,36865.5625,970.6,No3_3.5
18040.5684,970.9,3.5,44145.3047,971.239,37096.2266,971.558,No3_3.5
17589.5645,971.848,3.5,43528.9844,972.166,36973.0312,972.506,No3_3.5
17748.4746,972.825,3.5,43095.207,973.125,36701.6523,973.43,No3_3.5
18113.4805,973.769,3.5,43560.5586,974.099,36525.9805,974.407,No3_3.5
17849.0684,974.717,3.5,43404.8633,975.038,37055.1094,975.366,No3_3.5
18009.541,975.669,3.5,42973.6641,975.977,36930.8281,976.285,No3_3.5
